class,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,median
FALSE,0.03576007165614453,0.053064358169383145,0.04203288140857453,0.03892321167780221,0.034489318572318656,0.05706279315932947,0.0143084316741916,0.055159471265272327,0.029697990917079125,0.03810704800261063,0.07548766873978521,0.03636986651692536,0.03571059307290944,0.06697218155877081,0.040074388350385674,0.049063845656113714,0.1612542611009901,0.04673103364092503,0.04148427795794158,0.048246306902546957,0.041759
TRUE,0.10835116180991995,5.718062640736278E-4,0.2900535677425471,0.15258228688458297,0.24304961010595963,2.0510728828361898E-4,0.013643823956765888,1.160873462847611E-4,0.005521598967518894,0.0036390688118943582,4.7731538955424977E-4,0.046797931365139725,8.056856477855841E-4,3.87594306517449E-5,6.655195651365172E-5,3.9966296652170984E-5,0.005701042454711422,7.422355147509306E-5,0.0010752458829147997,0.1271891588467708,0.002357
TRUE,3.318837672537171E-4,0.14514220849738915,0.09182704670961118,5.779534374438972E-4,5.207813720358225E-4,0.019413634001562787,1.7615829326764586E-4,0.026963902711971313,1.0355898999953195E-4,0.11149272335057529,0.00120469243041543,1.951884747829707E-4,1.1175598980624328E-4,0.38620530242006945,5.518616633838616E-5,8.80967333698414E-5,0.07779576177959488,0.11460183132385306,1.0139850134362499E-4,0.023090935049315742,0.000891
TRUE,0.11688942622395954,1.2189116880624835E-4,0.5920284210497834,0.03766573100651754,0.04247678876515112,2.0497180465434448E-4,0.006814279282287987,0.08852472029477816,1.352338823114018E-4,0.0511949419380861,7.247856002312599E-4,0.004756111629614333,1.3270531852318366E-4,1.6589637340134068E-4,8.888586506259343E-5,0.018510198310472598,6.678579594806237E-4,1.4421114122941837E-4,2.558022562609377E-4,0.03849714012938811,0.002740
FALSE,0.05454502900107466,0.03530545928435695,0.038860766294842954,0.050332069160212524,0.021486070118604435,0.06478220958878961,0.035301572801652595,0.06078632888153385,0.0420328238469168,0.03770716407304285,0.0966743887585209,0.0479192041385236,0.025221243859732796,0.05679157395516866,0.03322020266402203,0.04845054257946816,0.12491242546253967,0.06141433098193842,0.02647887597992516,0.03777771856913321,0.044976
TRUE,2.8683709938364965E-5,3.074672685830204E-4,2.5450532721846388E-5,0.0026928522734664894,1.802203876799876E-5,0.2791586095623318,4.4020673157060315E-5,6.799871972343361E-5,4.5105227143121975E-5,2.901159948476177E-5,0.0897613353400864,4.571705288477434E-5,3.707146204665225E-5,2.6873002564902655E-5,2.2853558390207475E-5,8.420359413316195E-5,0.005787209694023279,1.1041470654973924E-4,0.6190230571053935,0.002684042878609411,0.000057
TRUE,1.3727091677418065E-4,1.2175892085315223E-4,2.0980556674740202E-4,4.335641326377773E-4,1.1541013684968121E-4,0.009641422745162024,2.255587465697625E-4,7.153378659330002E-4,0.18451424577888026,1.2095429501428445E-4,6.151972482062545E-4,1.1125024538673165E-4,9.648210580889733E-5,0.013273227152770739,6.08750655365464E-5,2.851785849792536E-4,2.2019064741359663E-4,0.14831094772886705,0.6404796738062193,3.116483093904E-4,0.000255
FALSE,0.05448655669956295,0.06433590346204845,0.0025158179840448895,0.0976246735444746,0.014035334134527639,0.023711559039414108,0.02724171580002299,0.10013522857823849,0.05307967885463385,0.031515997371579126,0.1265469571887522,0.02181133560356134,0.012716863470493694,0.053457772640575024,0.031025029139486775,2.099371066313443E-4,0.1423344420647156,0.005827963269995829,0.09596751746437646,0.04141971658286454,0.036468
FALSE,0.04508627594942502,0.0715375011581151,0.031037371367885775,0.07813550920971661,0.03884464625536939,0.02960052282339083,0.08201263582616222,0.059942099863089536,0.0215975180421608,0.02733234631208519,0.06306446625743711,2.4090531872634504E-4,0.029145428335509583,0.022454263842380546,0.03994240691194038,0.09019365577033488,0.18526892916118679,0.002059738742443612,0.020726841854842935,0.06177693699779724,0.039394
TRUE,5.260401572833805E-5,0.03253983783530738,7.186357036691773E-5,1.8383164176470602E-4,1.1924735905152585E-4,0.08784903828339152,5.894244833250935E-5,5.2309090798676835E-5,8.266146782193339E-5,0.003147977017951569,0.03859633877520839,1.3982820818309638E-4,5.0012653698570136E-5,0.005555001847157765,3.401473460927615E-5,6.04238070449938E-5,0.38783156253718953,6.278809419568379E-4,0.40506788451286163,0.037878739251574686,0.000162
FALSE,0.0013315837746778806,2.8181214670917627E-4,1.5242184185575996E-4,1.6278619357314942E-4,3.202428827834717E-4,0.03329873722370196,0.056028883593845974,0.05871148309520225,0.06753552936080151,8.345758422235697E-4,3.962170713500163E-4,0.057308432271359316,0.04064930530733588,0.08857474409904872,2.0507316807795496E-4,0.08714085997848367,0.3854229386343163,0.0477041556877173,2.0852663960365612E-4,0.07373169118733217,0.036974
TRUE,0.1352292632796047,0.0075953740768280485,1.0303683456186328E-4,2.5087693748598086E-4,0.025790058249229652,1.1270056513876851E-4,3.9978250657585386E-4,0.4062819302588978,0.008746672468046023,9.777287906936886E-5,0.040019395162880216,0.02102715207255881,8.66040195339507E-5,0.015920064538334253,0.32975331462187246,1.6095764912094808E-4,0.008156944201147515,1.1477987016959403E-4,9.704947183162882E-5,5.627033711248746E-5,0.003998
TRUE,0.022697827941856773,0.005662570767145072,0.004714145009407816,0.0026370339800631084,0.10704408733359194,6.007059155448176E-4,0.01861736049210378,0.17785056182398987,1.2986176261423179E-5,2.5226539895070744E-5,4.1347460672382726E-4,0.01340744104121037,1.6865565160368733E-4,1.3342013191006183E-5,0.16156439996769914,0.13196485811410927,0.19271078206416925,0.05811921911243949,2.3084348184169283E-5,0.10175223710081038,0.009535
FALSE,0.027309524074239498,0.028393186876953684,0.007388029866507833,1.5980479948455637E-4,0.032437737628853255,0.07496932522307197,0.047599873710167974,0.03945509975264277,8.996187462296064E-4,0.03278480648893337,0.09530499432542958,0.04556719807791814,0.038512649945778375,0.06640213255672262,0.032959341351931216,0.11312878868986706,0.13671008103198756,0.10944139033960497,0.036577664624236915,0.03399875188943907,0.037545
FALSE,0.10210643805795802,0.04579227870028572,6.731979170267146E-4,0.04989728259997185,0.03683983655559052,0.08045231875208185,0.009054192072289443,0.06271035282079258,1.0158841022971947E-4,0.04788888437653579,0.1338913338720844,1.4901222628562895E-4,0.10538824136487376,2.9774232236458076E-4,0.06438087601342557,0.02708535596317703,0.07645468273505288,0.05225656507618039,0.03690600336563267,0.06767381679816072,0.048893
TRUE,0.07387708554625082,3.269179605533198E-5,1.037224485876816E-4,3.668773786731643E-5,0.05511362675181292,0.006113656588087333,0.03751538164042161,0.3366012940216608,7.059457738803365E-5,0.010246873568139029,4.330373608542281E-5,0.06759324758910547,2.2786245991086064E-5,2.8339133441327528E-5,0.07644056311705494,0.06434513556641831,0.08107971465342396,0.044079971131342544,0.0027757117843297137,0.14387961236653635,0.023881
TRUE,0.041489343091934534,1.1832240606996935E-5,2.63069660694728E-4,8.150418935823143E-5,0.02989833581799831,0.003208401768971814,0.01789767831427347,0.1697541095096802,0.00726306366752429,4.2800789892599375E-4,0.05069844459625653,0.05522405876719741,1.3847195448256524E-5,0.024326912804833612,0.07082332596693462,0.07716889077547076,0.22916492136074174,0.10766123050969831,2.132501106320636E-5,0.11460169685238686,0.027113
TRUE,0.048906417757812376,0.009318531059140095,2.2669655716687192E-5,5.5184255274704836E-5,0.007918561261227013,0.02155750321468472,0.009155640691349554,0.32798768895564717,1.6122387571917613E-5,0.020083490270526666,0.18282534941626036,0.04121092375647469,0.0017316776004570478,0.01899857721391343,0.0944686942026924,0.023841088255966564,0.15766437822651422,0.018671612412380082,0.006468409016300259,0.009097480390089611,0.018835
FALSE,0.03050297689837014,0.0678041177185632,0.041257334448499806,0.002601032409450528,5.157354064585793E-4,0.1354093459656191,9.371463411550677E-4,0.04467309321715962,0.013720658381000292,0.01972912380952746,0.07858518093568166,0.10316867481432776,0.06320032415399279,0.03519484715687815,0.03515974038019235,0.06880913176993242,0.19497400463513456,0.004518927547100568,1.4924574842500494E-4,0.059089358262531096,0.038226
TRUE,0.028825228341091177,2.1024203768387802E-4,7.982658407793331E-5,0.27821844830637893,0.22411116717888702,1.4791167382049826E-4,3.191993449762375E-5,6.146666049372702E-4,5.949211946149947E-5,0.01851289428373963,8.19608180088938E-5,9.296460416424602E-5,0.29624234457748777,2.0080214085906688E-4,0.12540837436520272,0.001829993677299314,0.01056757329960064,1.0146073459028249E-4,4.50950604210222E-5,0.014617633657789857,0.000412
FALSE,0.03583401441336585,0.046957920045080384,0.07315875958958436,0.06915984131985067,2.0950063675019697E-4,0.057442359687320005,0.055966103748327875,0.07808913442360012,9.935119934966638E-5,0.036281843690977617,0.07597579939044641,0.031114848730358236,0.02554127273981911,0.013725939391098448,0.049584676952654734,0.043276849804417726,0.21196778963853272,0.006652083727592303,0.0694931199611841,0.01946879090968927,0.045117
TRUE,0.056443294488112014,0.02702128478945209,1.935040050790906E-4,1.1748331319547215E-4,0.07772134615064016,0.003144291707330919,2.2399663158185698E-4,0.3314057665519521,5.858047086477526E-5,0.38702065956567805,0.0012484189288380152,0.005447919453372786,5.303170492712749E-5,0.013027133795625465,0.019385354140854554,3.0478320076430233E-5,1.446992097491192E-4,0.07721639115630072,5.715263261616202E-5,3.921298375360235E-5,0.002196
TRUE,2.7841334656760765E-4,9.423948640206171E-4,3.82046436505791E-4,0.0015884109116677991,2.4732277556126627E-4,0.026081920830740346,1.9779764765514213E-4,0.9002663872200952,6.298139708741541E-4,2.9463680955455846E-4,1.336035140771055E-4,0.005460400791686174,0.008275259175691451,8.015186594935556E-5,1.433824685301647E-4,1.0509839316603939E-4,6.747157338538483E-4,0.003624297730169399,0.05045649150988348,1.3745400375004743E-4,0.000506
TRUE,5.388739948182262E-5,0.4297821880682689,0.0034888193436995946,0.1803895621590469,9.65425232676347E-5,0.02063550159546078,0.006693523865937556,0.02677673095672178,0.007266678257303603,0.017432263004580437,0.21301442801040324,5.0383551834668735E-5,8.741020640787814E-5,0.03734984569874147,7.194646936565972E-5,1.2052672372761384E-4,0.032485520768946646,7.402330961651437E-5,1.4097583437979114E-4,0.02398924225280733,0.006980
TRUE,1.3892846791336712E-4,0.012365161593332325,0.029323891988269808,0.13001764320973466,1.77522764358749E-4,0.01536850842648714,5.417311640893088E-5,1.4203118689333293E-4,1.3814950813243354E-4,1.1245218937088826E-4,0.06272219075026497,7.863241133093369E-4,7.485120158395923E-5,0.7200767438468562,8.669501338643387E-5,7.834663825979426E-5,0.013838234738633898,0.0011315446704539978,0.0017524922913022488,0.011614114285047956,0.000959
FALSE,0.025583106742329394,0.03704899612984976,0.08699693499756941,0.022482006492221356,1.1892900559556652E-4,0.15219524017670602,0.046169566372376486,0.0022347810863325352,0.0839022688185159,0.054236961792039254,2.077803997792202E-4,0.10784387514111693,0.020628949850154076,0.049393193650834485,0.026420695998617922,0.029647400037636593,0.15525834907485375,0.016095884548992585,0.02055257449751242,0.06298250518696624,0.033348
FALSE,0.009939409576019576,0.04350601068297216,0.019319342626715117,0.015251984523033207,0.006560487320533638,0.05201447156474728,0.03864931048289478,0.021999764237169962,0.07871758983918396,0.03034507877711475,0.14482648814553334,0.04079745362605519,0.055415354428096066,0.08566194238846393,0.015085473697441912,0.05310172578176111,0.22374322743530017,0.03357807793048492,0.030368526546427736,0.0011182803900513447,0.036114
TRUE,0.03487761407230791,0.0010766555672174528,0.02336850854410365,0.03168348428671705,1.4591711593452694E-4,2.859677549573154E-4,0.15299902524621117,0.0015865303224292606,1.104004287237665E-4,3.151819824973395E-4,0.25355519498065193,1.8636105997119355E-4,1.629404374566472E-4,0.39576288584017866,9.976638058721758E-5,0.040036079618512785,2.672063074186246E-4,0.04279998897192775,2.0205039361290353E-4,0.020478240688582963,0.001332
TRUE,7.825156902688745E-5,0.19554315298495642,1.1643164877965066E-4,1.22532064195315E-4,1.1671883391624148E-4,0.01915972225697941,0.3019547910665835,3.95124899894746E-5,1.235687330131351E-4,0.012300510234596353,0.29217504239807307,9.454198760271622E-5,0.032021508545447996,0.008794042719021384,8.27001777106898E-5,0.09624799136295985,8.639124994980958E-5,2.61300812865318E-4,0.03661411734303869,0.004067171521294105,0.002164
TRUE,9.033888411376724E-5,0.10515180293906998,9.844430886840485E-5,9.456267219435655E-5,0.017942090671711115,1.9349363964412612E-4,9.383800118749122E-5,0.05056994821033899,0.0011066802559687148,1.5690356887103205E-4,0.14608572560854424,0.032655619227327314,0.045152395716461825,0.3716119967286681,0.07640728087060746,9.515681780094453E-5,0.10790280506261858,0.04410960204299542,6.822528196980527E-5,4.130894910384285E-4,0.009524
FALSE,0.10662941737863597,0.034622488552840086,2.132323856868638E-4,9.081721818773185E-5,3.4164861719412643E-4,0.0017981021893969358,3.4265733273513313E-4,0.1083453837491235,0.06960298216531988,1.2779483410782106E-4,0.08870731274238788,0.0868420005995287,0.029663361706349888,0.04205647688345723,0.06530218098877982,0.0556182982298859,0.2210495845211404,1.955361340120079E-4,5.422731273623525E-4,0.08790845064386753,0.038339
TRUE,0.1033064211445504,0.0076990351997126534,1.0511621184152542E-4,2.533662593138194E-4,0.14586315359298507,9.401497871328142E-5,5.808453996802037E-5,0.23148672221122174,7.001200983149905E-5,5.850972435093276E-4,1.0576688697885151E-4,0.0015411771713218156,0.02096972165338668,0.009849099076719749,0.1473169503714824,5.9577437917882345E-5,0.30612087445940456,0.024320370245789202,1.0196575868956956E-4,9.347354666200786E-5,0.001063
TRUE,7.077591618261304E-5,8.65653429612401E-5,1.140265099820311E-4,1.8835264800482377E-4,2.094080206978331E-4,1.009557887345039E-4,5.852431933767189E-5,0.004798610052066474,5.134643721553553E-5,0.00145122475169903,2.0141403788326526E-4,5.334451176303648E-5,0.799400786211971,9.409493997430994E-4,0.07584266030238436,3.50539937597088E-5,0.11605342413707696,2.4263856871684005E-4,6.398506075804114E-5,3.5953989062101886E-5,0.000151
TRUE,0.34371750021611364,2.746968284045074E-4,0.0025064139060616327,0.0095984964113838,0.01295528024016574,1.0415948283628139E-4,1.7415357250331197E-5,0.12389964892066939,1.4497598966955958E-5,0.06995246851886076,0.008974102450199415,0.054128494208328305,3.112455252272406E-5,1.742885640907691E-5,0.004378481551090478,4.178305178911053E-4,0.33453838619982457,0.016785487172366356,5.237250173425683E-5,0.017635714508921343,0.006676
TRUE,8.646690243450777E-5,0.003420701829338367,3.473805054752366E-5,7.594839991666235E-5,3.673940669778016E-5,5.3975687657721575E-5,5.583737673920434E-5,0.009213057740986505,9.982883091400724E-5,0.41279414915344587,3.873405013825986E-5,3.008636990710968E-5,6.799610183991879E-4,5.552358787062671E-5,0.1475955220508721,3.734734777678365E-4,0.39314036232504534,2.1349366047907495E-5,0.031911414533965565,2.8212984130797565E-4,0.000093
FALSE,0.039428088294660255,0.058594565213499525,0.04149047500363949,0.05291993292783428,0.03334168041696276,0.047544005025501095,0.02699825731083337,0.010687421367460538,0.026282818989332674,0.05598267576709474,0.041017997176955034,0.04748522475502751,0.023890153661248487,0.06425554221113725,0.03275028823923238,0.044664124389890314,0.18962342339703298,0.044846075685042994,0.04173095023405197,0.07646629993356242,0.043198
TRUE,0.0027946076930177727,0.09750007146610129,6.63983239339015E-5,0.027305554484369336,0.4598091870586246,0.05824100864053956,0.0028434308915915966,0.008035304848225061,8.508502541024166E-4,0.005868065214334118,4.3560616689840723E-5,0.28318234972138834,1.1724302087128228E-4,1.1291925179056651E-4,0.03947871927239858,0.012729141570848443,5.730802006056022E-4,3.070435592981957E-4,7.807756337469006E-5,6.338634789486963E-5,0.002819
TRUE,2.0677952738077401E-4,0.09375655000606609,2.24350614618356E-4,0.32969341271062347,6.617796894522312E-4,0.02966604058273958,0.0024085844281983002,0.07830449007629992,7.715015697920331E-5,2.3646192822021481E-4,0.050059603446452466,5.9314198592728046E-5,0.08186161203152059,4.140091547324796E-4,4.4838478818687706E-4,1.1757798662204643E-4,0.14587479772059694,1.7311114968690135E-4,9.6654914385585E-5,0.1856593348886452,0.000555
TRUE,0.013783593921980862,0.19521479098785122,0.03135017203905213,0.011668149451147173,0.05048831168614165,0.4474225456205952,0.08515249164378866,2.9833416654324386E-4,5.671699985869557E-5,0.014998603109272226,0.0026118164700348174,0.014332051426458376,5.244429178117076E-5,0.11142832518867621,5.572104648601388E-5,0.002433394133221201,0.0017710222184239306,1.419064288284249E-4,7.694378578396701E-5,0.01666266538407513,0.012726
TRUE,2.3405225952523453E-5,0.039973605759905384,0.002490135588592985,0.007588575029281641,0.10319408590854479,1.2696741809160582E-4,0.05039801200755622,9.366300423302059E-5,0.09357191373615965,0.04450193388087955,3.9491315720822856E-5,7.82578593190272E-5,1.9188726013931034E-4,2.1291398059032096E-5,2.2098047593812508E-4,5.7244181995148636E-5,0.2054253325821165,6.25908224154246E-5,0.45187125052322075,6.937602187814993E-5,0.000206
FALSE,0.0035804490268111023,0.04135464725364007,0.028451236434116237,0.03151680474078085,0.029872607129152094,0.00962436655923611,0.05108715056458003,0.06905453932808908,0.04287634933639027,0.020258291820087843,0.10835943573566781,0.07320804387672555,0.04694424917077401,0.03851672706029244,0.015384795398647066,0.06094289829806445,0.1857045920481311,0.051647576803057295,0.032122570666772696,0.05949266874898324,0.042115
FALSE,0.08795417576765874,0.04381159111396578,8.994995655748589E-4,0.06798598586902214,0.058645019298901487,0.04677418458031233,0.03786067214451222,0.08144575386195037,0.091703971314763,0.040293946160391426,0.06003884535699511,0.029844685230600278,0.0019841082270241456,0.05801532437964899,0.04020658265594659,0.03612306806976228,0.1519637765065965,0.009378740325955828,0.002722875005938237,0.05234719456447968,0.045293
TRUE,1.5915310702129524E-4,0.019839969145171915,0.0044693163860015876,0.027025745651121168,0.5985254705619497,0.020489277647738214,2.004024033486722E-4,0.04749396760783019,0.0014861208050454045,1.3131081137504141E-4,0.0608909307108161,0.07202376469955935,2.231960619594246E-4,0.020907379506274807,0.09764856744136041,1.1976658190161312E-4,0.01050158157485948,0.017676544087045873,1.3431314437063817E-4,5.322206524891869E-5,0.014089
FALSE,0.11592953825352663,0.0682070387131126,1.8129874174057717E-4,0.0017546007053131647,0.05365972120358734,2.5666573993985575E-4,0.1022723182985936,8.052604826112912E-4,0.011297465093685044,0.03731942776939854,0.1107685889810496,0.08053528577788706,7.474940119717082E-4,0.05251308043525324,1.2307308651851126E-4,0.08851562189550095,0.0990495108855207,0.1525768240021635,1.78361530607393E-4,0.02330882439201867,0.044916
TRUE,9.35678408177491E-5,1.460718986324065E-4,7.910851106507326E-4,4.5628794921979434E-4,0.11875953068479894,1.8601521380368573E-4,0.03878525144407201,0.36974045771924297,0.02735587452194415,0.02055470866553242,0.015903984510365825,0.327456742008802,1.14452067274014E-4,0.010430452485056496,5.3514691834768174E-5,0.011602379119586241,1.293235337571195E-4,1.0488194401640454E-4,0.0012512538947881142,0.05608416469580432,0.005841
TRUE,7.781333332572346E-5,2.4243415674981203E-4,1.124634870266583E-4,0.0541269472487944,0.44997075404216136,2.3757158459188763E-4,0.15887221712904703,1.285614857164049E-4,1.9233051399903569E-4,2.6588455562242755E-4,0.0019324514563875488,0.19434063510487543,1.5169732740093818E-4,0.014514066182235408,0.054185145972674986,5.1723149627224056E-5,0.06932586311026473,8.974914355335605E-4,1.7065144612348417E-4,2.032972778417807E-4,0.000254
FALSE,0.0714632753738179,0.0568591816082751,1.1992966975546604E-4,0.019773432377904757,0.0406087882193745,0.012756649648503704,0.024352200820725756,0.052152002046001546,0.041480856447747946,0.047325871110824196,0.12900468408971505,0.05618606104836291,0.03755037462045064,0.036029422433286384,0.05030837452614313,0.010194571888422242,0.14409815518002894,0.09968186862268663,0.05451798976047386,0.01553631050749931,0.044403
FALSE,0.051508507200587576,0.03281426960097231,0.02111972575955513,0.03730936784377939,0.05790337003923877,0.07175303791834019,0.04174639456203261,0.05434694199496108,0.05303543328649548,0.030142563833232987,0.04751987139105139,0.04374916975517708,0.03925197470510753,0.05260638417951809,0.03997835391828751,0.07472106921800191,0.14089640622036048,0.050736430571025656,2.4105870397941588E-4,0.05861966929829539,0.049128
FALSE,0.038391250610658234,0.03360975952283244,0.04120206426395671,0.0893130740692493,0.040064830365014785,9.310877765047118E-4,0.10523804167149613,0.021149143020120532,1.6022170323745885E-4,0.02949212897402987,0.08741025989423871,0.07178169817295428,0.025405451078067305,0.07475673873636798,0.03665231109819179,0.05971195046727093,0.06613220144857995,0.04015469703574689,0.11721412027130451,0.021228969820177496,0.040110
TRUE,0.015113993332639398,1.4590445297572272E-4,0.1479957712155243,0.04083602439416485,1.7885085136083777E-4,1.4824327778181507E-4,5.966558648563182E-5,0.09736986292920947,0.3606656153899905,0.23429342490311386,0.0407905195498284,0.004322278308895511,0.01498684548150296,1.458692027689485E-4,4.7744178137841564E-5,2.905957114669199E-4,1.908678233835488E-4,1.1641053551005249E-4,0.0016279707365015397,0.04067354213875802,0.002975
TRUE,0.0012721556862117546,1.01009014187466E-4,1.8263254103837958E-4,0.001075129898084674,0.11550701936712571,1.5325990187494524E-4,0.05635750790381997,1.4814174126065034E-4,9.764343596621086E-5,0.18755222657989667,7.567219769229473E-5,2.2787322830677316E-4,0.5509135202668013,8.379407730617518E-5,5.247223966487221E-5,4.7316150092149645E-5,0.037290201380135585,3.943822839075016E-5,1.2806635206878895E-4,0.04869491981007486,0.000168
TRUE,6.121623508659498E-5,0.48291946767745436,7.742405263888095E-5,0.019333655585734615,0.0011678459066188486,1.8019575108622538E-4,2.092492601313941E-4,9.916160971339918E-5,5.216892943337324E-5,2.6842631057320246E-4,0.14675908488580197,7.484063157446716E-5,0.04860936528142842,0.11943524908692861,1.0145509036001427E-4,0.013112493479478847,0.030253799911608693,0.066275572439251,0.06942958379455526,0.0015797440805418506,0.001374
FALSE,0.04551793455513763,0.001394671155847742,2.626640720756882E-4,0.03965836341772871,0.08045766318177412,0.06477133025571362,0.04397951508165139,0.07884987717926387,0.07713846832417608,0.06821920778820523,0.19579069402527804,0.03297979173946228,0.01908259311815253,0.05332543524201611,0.03140859592838345,1.758768003408774E-4,0.08120597884422756,0.07039352675331263,1.129844816523083E-4,0.015274828055599954,0.044749
TRUE,1.5665538028057923E-4,0.1872983077821311,3.501078723972562E-4,0.6780837981599841,0.0010754464051591927,7.751920946123903E-5,1.0408226400525707E-4,2.0329886987721592E-4,1.7660750393240873E-4,5.1036716186541235E-5,0.01395464852271864,0.013413419927829105,6.870681297438702E-5,0.014839723456952439,1.5857386777454408E-4,9.577441921126235E-5,0.08606336698073151,0.0022954207201582454,0.0012859434356498648,2.475616925850671E-4,0.000299
TRUE,1.3477319587697965E-4,0.25954969588605753,0.18045092112531305,1.3095715422438466E-4,3.2854543469264935E-4,0.06808628287474265,0.043751341774266365,1.1572464482430863E-4,0.04747741215360163,0.08930462344546278,0.0528275612425787,1.4875598858829625E-4,2.4620665264372217E-4,0.13850004669259283,3.114975219065771E-4,7.465065545677241E-5,6.071183979086889E-4,3.5363313158766563E-4,0.11748501353955625,1.1523848811808525E-4,0.000480
FALSE,0.12934410181091088,0.1027357993219302,0.10296798266487091,4.899205163354425E-4,0.12183128706060682,0.0712449239989832,2.5841858820360914E-4,0.0331883656970589,7.171816838566503E-4,0.05499773715678799,0.07621423975439484,6.331736725443773E-4,3.042412726506304E-4,0.030873226310338016,0.017625984090103207,5.421795723425645E-4,0.08157585226295797,0.10668396214500127,0.02548882886272414,0.042282593557398496,0.037735
FALSE,0.06497188038459394,0.057918479451599426,0.009782246225114033,0.09374207810621933,0.012578428694107436,0.06719371231689872,0.018692478169989285,0.04228871154231688,0.024329103878663858,0.07414352548583618,0.08254175366301485,0.0437767585823587,0.05228998062850327,0.055838879577862544,0.008159248345904917,0.03880077678143618,0.21134040605854193,0.006213816756446137,0.02289151704293929,0.012506218307653463,0.043033
FALSE,0.019183336290794776,0.03470628261414434,0.02296183823269455,0.00207660446447876,0.0491761841013569,0.036834712007405145,0.05957774283139854,0.04599619368978143,0.12645934056080965,0.04418803376483539,0.04814638461841013,2.561392093670687E-4,0.03423354726844749,0.07244457036507877,0.08019486199992905,0.0754622085101728,0.15674090713761657,0.03277938764155388,2.3123602031285687E-4,0.05835048867141183,0.045092
TRUE,0.0515311645520211,0.003556546021622488,1.3616017686673721E-5,1.2461884906775416E-5,0.017730255094634294,1.3731968898559358E-5,0.006992867061257848,0.1844026021650557,0.0018982253275004544,0.01328842492635464,0.04688183224993127,0.011173988124212065,6.960960823741116E-6,0.0011503464778959503,0.1694481437434484,0.0645924594607646,0.28433805638562726,0.06714481504523845,1.143024680841678E-5,0.07581207228531148,0.012231
FALSE,9.445026351660357E-4,4.489380765452126E-4,0.021766314744260152,0.08441959281918102,0.02555083554720138,0.02903936402735063,0.001983290008236936,0.04864688248824309,0.028276139732147387,0.03211157524106738,0.1324249703225154,0.13463516715308055,0.036198323604164646,0.14781511807362127,0.0011168914079497181,1.7793280597388364E-4,0.046653052668207816,0.1600467701229602,0.0365222535329655,0.03122208498916198,0.031667
FALSE,0.020985041178335734,0.09014332711398092,0.047001677054810904,0.004047517485567082,0.06666357926759583,0.10228666845455085,0.008994289474194254,0.08711835844219928,2.5046745636683585E-4,0.019816078007555027,0.06694645608216059,0.0893882673757275,0.029964542703449514,0.023145843542422384,0.02033542576424119,0.045997077198719254,0.23157883205720256,2.5018725611062074E-4,0.04454390338659663,5.424606982131067E-4,0.037254
FALSE,0.02663641236934285,0.020569610609283518,0.006296969701381762,0.10573629383587058,0.006087999383794959,9.453495218462127E-4,0.11514936853479514,0.01106169837215636,0.02242306143309904,0.0042948663800153036,0.13506537666027993,0.04754450058654927,0.06987998600951287,0.050105742752338464,0.02444430329323366,0.019545305033746393,0.10314474791367441,0.1447246197666697,0.03227872526973739,0.0540650625726721,0.029458
TRUE,0.0025032851155317513,5.095010267328324E-4,3.310192478967971E-5,0.0089324919047567,0.038443885557817886,0.017428382113044122,0.008671587313954229,0.37695976127419883,3.572012101197274E-5,4.5402980309826726E-5,9.140242528374393E-4,0.027755994620814458,7.204644362894709E-5,6.837899699740055E-5,0.030241731699119822,0.044527212977679136,0.27770067020839395,4.989481914932213E-5,4.786119770557413E-5,0.16505906545152613,0.005587
TRUE,0.03523076969460921,2.1540932221032804E-5,0.0015084635576612885,1.283486153364902E-5,0.005992421747815662,0.003566405052800933,2.100135534869794E-5,0.04796124611174547,1.066547588547474E-5,0.008283210709461345,0.06281794179448963,0.02987144409131454,4.260759323314592E-4,7.788382274567755E-6,0.10753135709120758,0.06849819555966713,0.2295349045501959,0.0677962106633425,1.199097279348736E-5,0.3308955314633001,0.007138
FALSE,0.058768529605116436,0.04606251709071505,0.0098839439109495,0.044854823489578796,0.023761936315895352,0.046103521362983735,0.038571073728184434,0.04137818782340907,0.03507951672865995,0.0622216661832803,0.062373022725683507,0.03898257516049135,0.03475271193261034,0.06702559582036237,0.03549437683318073,0.06038798543275484,0.16276646710780623,0.06799067287137471,0.031294072314684694,0.03224680356227851,0.043117
FALSE,2.8488167973044555E-4,0.12802185174550587,0.031771945815447115,6.273208912930715E-4,0.10935399244074082,0.003369194063291313,0.024078254118634883,0.07303683656262787,0.02604344775631067,0.054175187944051066,0.025338227938363943,4.2592710588147393E-4,0.043099723547975664,0.06568567459584253,0.040347019203853064,0.0519156081644004,0.15586538090050478,0.06171323679074736,0.05961026185342399,0.04523602688137397,0.044168
FALSE,0.04823520886019734,0.0535459418273552,0.052792011877806626,0.03817978730173404,0.02550276678476703,0.06687666290217992,0.050203565663291524,0.0485606806504518,0.0476483011925909,0.06445606063021858,0.08028352018256447,0.04206231536604863,0.02428979159244587,0.06503268628350051,0.037271057051495055,0.04233497211104009,0.1039376009775935,0.037051937336676,0.014792081099827253,0.05694305030821532,0.048398
